;;;;;;;Klassifikation der Berufe 2010 – überarbeitete Fassung 2020;
;;;;;;;;
Umsteigeschlüssel von der Klassifikation der Berufe 2010 – überarbeitete Fassung 2020 (5-Steller) zur ISCO-08 (4-Steller);;;;;;;;
;;;;;;;;
"KldB 2010
(5-Steller)";Bezeichnungen der KldB2010 (5-Steller);Classification title (English);"ISCO-08
(4-Steller)";Bezeichnungen der ISCO-08 (4-Steller);Unit Group (English);"Umstieg eindeutig (1);
nicht eindeutig (0)";"Schwerpunkt (1) und 
Anzahl der Alternativen";
84124;Lehrkräfte in der Sekundarstufe - hoch komplexe Tätigkeiten;Teachers in secondary education-highly complex tasks;2330;Lehrkräfte im Sekundarbereich;Secondary education teachers;1;1;
84134;Lehrkräfte an Förderschulen - hoch komplexe Tätigkeiten;Teachers in schools for special needs education-highly complex tasks;2352;Lehrkräfte im Bereich Sonderpädagogik;Special needs teachers;1;1;
84144;Berufe in der Lehrerausbildung - hoch komplexe Tätigkeiten;Occupations in teacher training-highly complex tasks;2351;Pädagogik- und Didaktikspezialisten;Education methods specialists;1;1;
84183;Lehrkräfte an allgemeinbildenden Schulen (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Teachers in schools of general education (with specialisation, not elsewhere classified)-complex tasks;5312;Lernbetreuer;Teachers' aides;1;1;
84184;Lehrkräfte an allgemeinbildenden Schulen (sonstige spezifische Tätigkeitsangabe) -  hoch komplexe Tätigkeiten;Teachers in schools of general education (with specialisation, not elsewhere classified)-highly complex tasks;2359;Lehrkräfte, anderweitig nicht genannt;Teaching professionals not elsewhere classified;1;1;
84194;Führungskräfte - Allgemeinbildende Schulen;Managers in schools of general education;1345;Führungskräfte in der Erbringung von Dienstleistungen des Bildungswesens;Education managers;1;1;
84213;Lehrkräfte für berufsbildende Fächer - komplexe Spezialistentätigkeiten;Teachers for occupation-specific subjects at vocational schools-complex tasks;2320;Lehrkräfte im Bereich Berufsbildung;Vocational education teachers;1;1;
84214;Lehrkräfte für berufsbildende Fächer - hoch komplexe Tätigkeiten;Teachers for occupation-specific subjects at vocational schools-highly complex tasks;2320;Lehrkräfte im Bereich Berufsbildung;Vocational education teachers;1;1;
84223;Berufe in der betrieblichen Ausbildung und Betriebspädagogik - komplexe Spezialistentätigkeiten;In-company instructors in vocational training-complex tasks;2320;Lehrkräfte im Bereich Berufsbildung;Vocational education teachers;1;1;
84224;Berufe in der betrieblichen Ausbildung und Betriebspädagogik - hoch komplexe Tätigkeiten;In-company instructors in vocational training-highly complex tasks;2320;Lehrkräfte im Bereich Berufsbildung;Vocational education teachers;1;1;
84294;Führungskräfte - Berufsschulen, betriebliche Ausbildung und Betriebspädagogik;Managers in vocational schools and in-company training of apprentices;1345;Führungskräfte in der Erbringung von Dienstleistungen des Bildungswesens;Education managers;1;1;
84304;Berufe in der Hochschullehre und -forschung - hoch komplexe Tätigkeiten;Teachers and researcher at universities and colleges-highly complex tasks;2310;Universitäts- und Hochschullehrer;University and higher education teachers;1;1;
84394;Führungskräfte - Hochschullehre und -forschung;Managers at universities and colleges;1120;Geschäftsführer und Vorstände;Managing directors and chief executives;1;1;
84404;Berufe in der Erwachsenenbildung (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Teachers in adult education (without specialisation)-highly complex tasks;2320;Lehrkräfte im Bereich Berufsbildung;Vocational education teachers;1;1;
84412;Berufe in der Musikpädagogik - fachlich ausgerichtete Tätigkeiten;Occupations in music education-skilled tasks;2354;Sonstige Musiklehrer;Other music teachers;1;1;
84413;Berufe in der Musikpädagogik - komplexe Spezialistentätigkeiten;Occupations in music education-complex tasks;2354;Sonstige Musiklehrer;Other music teachers;1;1;
84414;Berufe in der Musikpädagogik - hoch komplexe Tätigkeiten;Occupations in music education-highly complex tasks;2354;Sonstige Musiklehrer;Other music teachers;1;1;
84424;Berufe in der Religionspädagogik - hoch komplexe Tätigkeiten;Occupations in religious education-highly complex tasks;2636;Geistliche, Seelsorger;Religious professionals;1;1;
84434;Berufe in der Kunst- und Theaterpädagogik - hoch komplexe Tätigkeiten;Occupations in art and theatre education-highly complex tasks;2355;Sonstige Kunstlehrer;Other arts teachers;1;1;
84444;Berufe im IT-Anwendungstraining - hoch komplexe Tätigkeiten;Occupations in IT-application training-highly complex tasks;2356;Ausbilder im Bereich Informationstechnologie;Information technology trainers;1;1;
84454;(Fremd-)Sprachenlehrer/innen - hoch komplexe Tätigkeiten;(Foreign) Language teachers-highly complex tasks;2353;Sonstige Sprachlehrer;Other language teachers;1;1;
84483;Lehrkräfte an außerschulischen Bildungseinrichtungen (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Teachers at educational institutions other than schools (with specialisation, not elsewhere classified except driving, flying and sports instructors)-complex tasks;2359;Lehrkräfte, anderweitig nicht genannt;Teaching professionals not elsewhere classified;0;1;
84483;Lehrkräfte an außerschulischen Bildungseinrichtungen (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Teachers at educational institutions other than schools (with specialisation, not elsewhere classified except driving, flying and sports instructors)-complex tasks;3258;Rettungsdienstpersonal;Ambulance workers;0;2;
84484;Lehrkräfte an außerschulischen Bildungseinrichtungen (sonstige spezifische Tätigkeitsangabe) -  hoch komplexe Tätigkeiten;Teachers at educational institutions other than schools (with specialisation, not elsewhere classified except driving, flying and sports instructors)-highly complex tasks;2359;Lehrkräfte, anderweitig nicht genannt;Teaching professionals not elsewhere classified;1;1;
84494;Führungskräfte - Außerschulische Bildungseinrichtungen;Managers at educational institutions other than schools;1345;Führungskräfte in der Erbringung von Dienstleistungen des Bildungswesens;Education managers;1;1;
84503;Sportlehrer/innen (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Sports instructors (without specialisation)-complex tasks;3422;Sportlehrer, Sporttrainer und Sportfunktionäre;Sports coaches, instructors and officials;1;1;
84504;Sportlehrer/innen (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Sports instructors (without specialisation)-highly complex tasks;3422;Sportlehrer, Sporttrainer und Sportfunktionäre;Sports coaches, instructors and officials;1;1;
84513;Fahrlehrer/innen - komplexe Spezialistentätigkeiten;Driving instructors-complex tasks;5165;Fahrschullehrer;Driving instructors;1;1;
84523;Fluglehrer/innen - komplexe Spezialistentätigkeiten;Flying instructors-complex tasks;3153;Flugzeugführer und verwandte Berufe;Aircraft pilots and related associate professionals;1;1;
84533;Tanzlehrer/innen - komplexe Spezialistentätigkeiten;Dance instructors-complex tasks;2355;Sonstige Kunstlehrer;Other arts teachers;1;1;
84543;Trainer/innen - Ballsportarten - komplexe Spezialistentätigkeiten;Coaches in ball sports-complex tasks;3422;Sportlehrer, Sporttrainer und Sportfunktionäre;Sports coaches, instructors and officials;1;1;
84553;Trainer/innen - Fitness und Gymnastik - komplexe Spezialistentätigkeiten;Trainer in fitness and gymnastics-complex tasks;3423;Trainer und Betreuer im Bereich Fitness und Erholung;Fitness and recreation instructors and program leaders;1;1;
84583;Sportlehrer/innen (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Sports instructors (with specialisation, not elsewhere classified)-complex tasks;3422;Sportlehrer, Sporttrainer und Sportfunktionäre;Sports coaches, instructors and officials;0;1;
84583;Sportlehrer/innen (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Sports instructors (with specialisation, not elsewhere classified)-complex tasks;3423;Trainer und Betreuer im Bereich Fitness und Erholung;Fitness and recreation instructors and program leaders;0;2;
91104;Berufe in Sprach- und Literaturwissenschaften (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Occupations in philology (without specialisation)-highly complex tasks;2643;Übersetzer, Dolmetscher und andere Linguisten;Translators, interpreters and other linguists;1;1;
91114;Berufe in der Germanistik - hoch komplexe Tätigkeiten;Occupations in German philology-highly complex tasks;2643;Übersetzer, Dolmetscher und andere Linguisten;Translators, interpreters and other linguists;1;1;
91124;Berufe in der Anglistik und Amerikanistik - hoch komplexe Tätigkeiten;Occupations in English and American philology-highly complex tasks;2643;Übersetzer, Dolmetscher und andere Linguisten;Translators, interpreters and other linguists;1;1;
91134;Berufe in der Romanistik - hoch komplexe Tätigkeiten;Occupations in Romance philology-highly complex tasks;2643;Übersetzer, Dolmetscher und andere Linguisten;Translators, interpreters and other linguists;1;1;
91144;Berufe in der Slawistik und verwandten Bereichen - hoch komplexe Tätigkeiten;Occupations in Slavic philology-highly complex tasks;2643;Übersetzer, Dolmetscher und andere Linguisten;Translators, interpreters and other linguists;1;1;
91154;Berufe in der Arabistik und Orientalistik - hoch komplexe Tätigkeiten;Occupations in Arabic and Oriental philology-highly complex tasks;2643;Übersetzer, Dolmetscher und andere Linguisten;Translators, interpreters and other linguists;1;1;
91164;Berufe in Sprach- und Literaturwissenschaften des asiatischen Raums - hoch komplexe Tätigkeiten;Occupations in Asian philology-highly complex tasks;2643;Übersetzer, Dolmetscher und andere Linguisten;Translators, interpreters and other linguists;1;1;
91174;Berufe in der Altphilologie - hoch komplexe Tätigkeiten;Occupations in Classics-highly complex tasks;2643;Übersetzer, Dolmetscher und andere Linguisten;Translators, interpreters and other linguists;1;1;
91184;Berufe in Sprach- und Literaturwissenschaften (sonstige spezifische Tätigkeitsangabe) -  hoch komplexe Tätigkeiten;Occupations in philology (with specialisation, not elsewhere classified)-highly complex tasks;2643;Übersetzer, Dolmetscher und andere Linguisten;Translators, interpreters and other linguists;1;1;
91214;Berufe in Philosophie, Religion und Ethik - hoch komplexe Tätigkeiten;Occupations in philosophy, religion and ethics-highly complex tasks;2633;Philosophen, Historiker und Politologen;Philosophers, historians and political scientists;1;1;
91224;Berufe in Geschichtswissenschaften - hoch komplexe Tätigkeiten;Occupations in history-highly complex tasks;2633;Philosophen, Historiker und Politologen;Philosophers, historians and political scientists;1;1;
91233;Berufe in der Archäologie - komplexe Spezialistentätigkeiten;Occupations in archaeology-complex tasks;3117;Bergbau- und Hüttentechniker;Mining and metallurgical technicians;1;1;
91234;Berufe in der Archäologie - hoch komplexe Tätigkeiten;Occupations in archaeology-highly complex tasks;2632;Soziologen, Anthropologen und verwandte Wissenschaftler;Sociologists, anthropologists and related professionals;1;1;
91244;Berufe in Medien- und Theaterwissenschaft - hoch komplexe Tätigkeiten;Occupations in media science and theatre studies-highly complex tasks;2632;Soziologen, Anthropologen und verwandte Wissenschaftler;Sociologists, anthropologists and related professionals;1;1;
91254;Berufe in der Regionalwissenschaft - hoch komplexe Tätigkeiten;Occupations in regional science-highly complex tasks;2632;Soziologen, Anthropologen und verwandte Wissenschaftler;Sociologists, anthropologists and related professionals;1;1;
91264;Berufe in der Anthropologie und Ethnologie - hoch komplexe Tätigkeiten;Occupations in anthropology and ethnology-highly complex tasks;2632;Soziologen, Anthropologen und verwandte Wissenschaftler;Sociologists, anthropologists and related professionals;1;1;
91314;Berufe in der Politologie - hoch komplexe Tätigkeiten;Occupations in political science-highly complex tasks;2633;Philosophen, Historiker und Politologen;Philosophers, historians and political scientists;1;1;
91324;Berufe in der Soziologie - hoch komplexe Tätigkeiten;Occupations in sociology-highly complex tasks;2632;Soziologen, Anthropologen und verwandte Wissenschaftler;Sociologists, anthropologists and related professionals;1;1;
91334;Berufe in der Erziehungswissenschaft - hoch komplexe Tätigkeiten;Occupations in pedagogy-highly complex tasks;2351;Pädagogik- und Didaktikspezialisten;Education methods specialists;1;1;
91341;Berufe in der Markt- und Meinungsforschung - Helfer-/Anlerntätigkeiten;Occupations in market and opinion research-unskilled/semiskilled tasks;4227;Interviewer im Bereich Umfragen und Marktforschung;Survey and market research interviewers;0;1;
91341;Berufe in der Markt- und Meinungsforschung - Helfer-/Anlerntätigkeiten;Occupations in market and opinion research-unskilled/semiskilled tasks;7543;Produkttester und -klassierer (ohne Nahrungsmittel und Getränke);Product graders and testers (except foods and beverages);0;2;
91342;Berufe in der Markt- und Meinungsforschung - fachlich ausgerichtete Tätigkeiten;Occupations in market and opinion research-skilled tasks;4312;Bürokräfte in der Statistik, im Finanz- und Versicherungswesen;Statistical, finance and insurance clerks;1;1;
91343;Berufe in der Markt- und Meinungsforschung - komplexe Spezialistentätigkeiten;Occupations in market and opinion research-complex tasks;3314;Nicht akademische statistische, mathematische und verwandte Fachkräfte;Statistical, mathematical and related associate professionals;1;1;
91344;Berufe in der Markt- und Meinungsforschung - hoch komplexe Tätigkeiten;Occupations in market and opinion research-highly complex tasks;2120;Mathematiker, Versicherungsmathematiker und Statistiker;Mathematicians, actuaries and statisticians;1;1;
91354;Berufe in der Demografie - hoch komplexe Tätigkeiten;Occupations in demography-highly complex tasks;2120;Mathematiker, Versicherungsmathematiker und Statistiker;Mathematicians, actuaries and statisticians;1;1;
91384;Berufe in Gesellschaftswissenschaften (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten;Occupations in the social sciences (with specialisation, not elsewhere classified)-highly complex tasks;2632;Soziologen, Anthropologen und verwandte Wissenschaftler;Sociologists, anthropologists and related professionals;1;1;
91404;Berufe in Wirtschaftswissenschaften (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Occupations in economics (without specialisation)-highly complex tasks;2631;Volkswirtschaftler;Economists;1;1;
91484;Berufe in Wirtschaftswissenschaften (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten;Occupations in economics (with specialisation, not elsewhere classified)-highly complex tasks;2631;Volkswirtschaftler;Economists;1;1;
92112;Berufe in Werbung und Marketing - fachlich ausgerichtete Tätigkeiten;Occupations in advertising and marketing-skilled tasks;4419;Bürokräfte und verwandte Berufe, anderweitig nicht genannt;Clerical support workers not elsewhere classified;1;1;
92113;Berufe in Werbung und Marketing - komplexe Spezialistentätigkeiten;Occupations in advertising and marketing-complex tasks;2431;Akademische und vergleichbare Fachkräfte in Werbung und Marketing;Advertising and marketing professionals;1;1;
92114;Berufe in Werbung und Marketing - hoch komplexe Tätigkeiten;Occupations in advertising and marketing-highly complex tasks;2431;Akademische und vergleichbare Fachkräfte in Werbung und Marketing;Advertising and marketing professionals;1;1;
92122;Berufe im Dialogmarketing - fachlich ausgerichtete Tätigkeiten;Occupations in dialog marketing-skilled tasks;4222;Kundeninformationsfachkräfte in Call Centers;Contact centre information clerks;0;1;
92122;Berufe im Dialogmarketing - fachlich ausgerichtete Tätigkeiten;Occupations in dialog marketing-skilled tasks;5244;Telefonverkäufer;Contact centre salespersons;0;2;
92123;Berufe im Dialogmarketing - komplexe Spezialistentätigkeiten;Occupations in dialog marketing-complex tasks;3341;Sekretariatsleiter;Office supervisors;1;1;
92133;Berufe im Kundenmanagement - komplexe Spezialistentätigkeiten;Occupations in customer management-highly complex tasks;2433;Akademische und vergleichbare Fachkräfte im Bereich Vertrieb (Technik und Medizin, ohne Informations- und Kommunikationstechnologie);Technical and medical sales professionals (excluding ICT);1;1;
92193;Aufsichtskräfte - Werbung und Marketing;Supervisors in advertising and marketing;2431;Akademische und vergleichbare Fachkräfte in Werbung und Marketing;Advertising and marketing professionals;1;1;
92194;Führungskräfte - Werbung und Marketing;Managers in advertising and marketing;1222;Führungskräfte in Werbung und Öffentlichkeitsarbeit;Advertising and public relations managers;1;1;
92203;Berufe in der Öffentlichkeitsarbeit - komplexe Spezialistentätigkeiten;Occupations in public relations-complex tasks;2432;Akademische und vergleichbare Fachkräfte in der Öffentlichkeitsarbeit;Public relations professionals;1;1;
92204;Berufe in der Öffentlichkeitsarbeit - hoch komplexe Tätigkeiten;Occupations in public relations-highly complex tasks;2432;Akademische und vergleichbare Fachkräfte in der Öffentlichkeitsarbeit;Public relations professionals;1;1;
92294;Führungskräfte - Öffentlichkeitsarbeit;Managers in public relations;1222;Führungskräfte in Werbung und Öffentlichkeitsarbeit;Advertising and public relations managers;1;1;
92302;Verlags- und Medienkaufleute (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Occupations in publishing and media management (without specialisation)-skilled tasks;4419;Bürokräfte und verwandte Berufe, anderweitig nicht genannt;Clerical support workers not elsewhere classified;1;1;
92303;Verlags- und Medienkaufleute (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Occupations in publishing and media management (without specialisation)-complex tasks;3343;Sekretariatsfachkräfte in Verwaltung und Geschäftsleitung;Administrative and executive secretaries;1;1;
92304;Verlags- und Medienkaufleute (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Occupations in publishing and media management (without specialisation)-highly complex tasks;2431;Akademische und vergleichbare Fachkräfte in Werbung und Marketing;Advertising and marketing professionals;1;1;
92382;Verlags- und Medienkaufleute (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Occupations in publishing and media management (other specifc fields)-skilled tasks;4419;Bürokräfte und verwandte Berufe, anderweitig nicht genannt;Clerical support workers not elsewhere classified;1;1;
92383;Verlags- und Medienkaufleute (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Occupations in publishing and media management (other specifc fields)-complex tasks;3339;Fachkräfte für unternehmensbezogene Dienstleistungen, anderweitig nicht genannt;Business services agents not elsewhere classified;1;1;
92384;Verlags- und Medienkaufleute (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten;Occupations in publishing and media management (other specifc fields)-highly complex tasks;3339;Fachkräfte für unternehmensbezogene Dienstleistungen, anderweitig nicht genannt;Business services agents not elsewhere classified;1;1;
92394;Führungskräfte - Verlags- und Medienwirtschaft;Managers in publishing and media management;1349;Führungskräfte in der Erbringung von speziellen Dienstleistungen, anderweitig nicht genannt;Professional services managers not elsewhere classified;1;1;
92412;Redakteure/Redakteurinnen und Journalisten/Journalistinnen - fachlich ausgerichtete Tätigkeiten;Editors and journalists-skilled tasks;4419;Bürokräfte und verwandte Berufe, anderweitig nicht genannt;Clerical support workers not elsewhere classified;1;1;
92413;Redakteure/Redakteurinnen und Journalisten/Journalistinnen - komplexe Spezialistentätigkeiten;Editors and journalists-complex tasks;2641;Autoren und verwandte schriftstellerische Berufe;Authors and related writers;0;2;
92413;Redakteure/Redakteurinnen und Journalisten/Journalistinnen - komplexe Spezialistentätigkeiten;Editors and journalists-complex tasks;2642;Journalisten;Journalists;0;1;
92414;Redakteure/Redakteurinnen und Journalisten/Journalistinnen - hoch komplexe Tätigkeiten;Editors and journalists-highly complex tasks;2641;Autoren und verwandte schriftstellerische Berufe;Authors and related writers;0;2;
92414;Redakteure/Redakteurinnen und Journalisten/Journalistinnen - hoch komplexe Tätigkeiten;Editors and journalists-highly complex tasks;2642;Journalisten;Journalists;0;1;
92424;Lektoren/Lektorinnen - hoch komplexe Tätigkeiten;Copy editors-highly complex tasks;2641;Autoren und verwandte schriftstellerische Berufe;Authors and related writers;1;1;
92434;Autoren/Autorinnen und Schriftsteller/innen - hoch komplexe Tätigkeiten;Authors and writers-highly complex tasks;2641;Autoren und verwandte schriftstellerische Berufe;Authors and related writers;1;1;
92494;Führungskräfte - Redaktion und Journalismus;Managers in editorial work and journalism;2642;Journalisten;Journalists;1;1;
93102;Berufe im Produkt- und Industriedesign - fachlich ausgerichtete Tätigkeiten;Occupations in product and industrial design-skilled tasks;2163;Produkt- und Textildesigner;Product and garment designers;1;1;
93103;Berufe im Produkt- und Industriedesign - komplexe Spezialistentätigkeiten;Occupations in product and industrial design-complex tasks;2163;Produkt- und Textildesigner;Product and garment designers;1;1;
93104;Berufe im Produkt- und Industriedesign - hoch komplexe Tätigkeiten;Occupations in product and industrial design-highly complex tasks;2163;Produkt- und Textildesigner;Product and garment designers;1;1;
93212;Berufe in der Innenarchitektur - fachlich ausgerichtete Tätigkeiten;Occupations in interior design-skilled tasks;3432;Raumgestalter und Dekorateure;Interior designers and decorators;1;1;
93213;Berufe in der Innenarchitektur - komplexe Spezialistentätigkeiten;Occupations in interior design-complex tasks;3432;Raumgestalter und Dekorateure;Interior designers and decorators;1;1;
93214;Berufe in der Innenarchitektur - hoch komplexe Tätigkeiten;Occupations in interior design-highly complex tasks;2161;Architekten;Building architects;1;1;
93222;Berufe im visuellen Marketing - fachlich ausgerichtete Tätigkeiten;Occupations in visual marketing-skilled tasks;3432;Raumgestalter und Dekorateure;Interior designers and decorators;1;1;
93223;Berufe im visuellen Marketing - komplexe Spezialistentätigkeiten;Occupations in visual marketing-complex tasks;3432;Raumgestalter und Dekorateure;Interior designers and decorators;1;1;
93232;Berufe in der Raumausstattung - fachlich ausgerichtete Tätigkeiten;Occupations in interior decoration-skilled tasks;3432;Raumgestalter und Dekorateure;Interior designers and decorators;1;1;
93233;Berufe in der Raumausstattung - komplexe Spezialistentätigkeiten;Occupations in interior decoration-complex tasks;3432;Raumgestalter und Dekorateure;Interior designers and decorators;1;1;
93293;Aufsichtskräfte - Innenarchitektur, visuelles Marketing, Raumausstattung;Supervisors in interior design, visual marketing, and interior decoration;3123;Bauleiter;Construction supervisors;1;1;
93302;Berufe in Kunsthandwerk und bildender Kunst (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Occupations in artisan craftwork and fine arts (without specialisation)-skilled tasks;7319;Kunsthandwerkliche Berufe, anderweitig nicht genannt;Handicraft workers not elsewhere classified;1;1;
93303;Berufe in Kunsthandwerk und bildender Kunst (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Occupations in artisan craftwork and fine arts (without specialisation)-complex tasks;2651;Bildende Künstler;Visual artists;1;1;
93304;Berufe in Kunsthandwerk und bildender Kunst (ohne Spezialisierung) - hoch komplexe Tätigkeiten;Occupations in artisan craftwork and fine arts (without specialisation)-highly complex tasks;2651;Bildende Künstler;Visual artists;1;1;
93312;Berufe in der Bildhauerei - fachlich ausgerichtete Tätigkeiten;Occupations in sculpting-skilled tasks;7317;Kunsthandwerkliche Berufe für Holz, Korbwaren und verwandte Materialien;Handicraft workers in wood, basketry and related materials;0;1;
93312;Berufe in der Bildhauerei - fachlich ausgerichtete Tätigkeiten;Occupations in sculpting-skilled tasks;7319;Kunsthandwerkliche Berufe, anderweitig nicht genannt;Handicraft workers not elsewhere classified;0;2;
93313;Berufe in der Bildhauerei - komplexe Spezialistentätigkeiten;Occupations in sculpting-complex tasks;2651;Bildende Künstler;Visual artists;1;1;
93323;Kunstmaler/innen und Zeichner/innen - komplexe Spezialistentätigkeiten;Painters and illustrators-highly complex tasks;2651;Bildende Künstler;Visual artists;1;1;
93332;Berufe in der Drechslerei und Spielzeugherstellung - fachlich ausgerichtete Tätigkeiten;Occupations in turnery and toy manufacture-skilled tasks;7317;Kunsthandwerkliche Berufe für Holz, Korbwaren und verwandte Materialien;Handicraft workers in wood, basketry and related materials;1;1;
93333;Berufe in der Drechslerei und Spielzeugherstellung - komplexe Spezialistentätigkeiten;Occupations in turnery and toy manufacture-complex tasks;2163;Produkt- und Textildesigner;Product and garment designers;1;1;
93342;Berufe im Vergolderhandwerk - fachlich ausgerichtete Tätigkeiten;Gilders-skilled tasks;7316;Schildermaler, Dekormaler, Graveure und Ätzer;Sign writers, decorative painters, engravers and etchers;1;1;
93343;Berufe im Vergolderhandwerk - komplexe Spezialistentätigkeiten;Gilders-complex tasks;2651;Bildende Künstler;Visual artists;1;1;
93352;Berufe in der Wachszieherei - fachlich ausgerichtete Tätigkeiten;Chandlers-skilled tasks;7319;Kunsthandwerkliche Berufe, anderweitig nicht genannt;Handicraft workers not elsewhere classified;1;1;
93382;Berufe in Kunsthandwerk und bildender Kunst (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten;Occupations in artisan craftwork and fine arts (with specialisation, not elsewhere classified)-skilled tasks;7319;Kunsthandwerkliche Berufe, anderweitig nicht genannt;Handicraft workers not elsewhere classified;1;1;
93383;Berufe in Kunsthandwerk und bildender Kunst (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten;Occupations in artisan craftwork and fine arts (with specialisation, not elsewhere classified)-complex tasks;2651;Bildende Künstler;Visual artists;1;1;
93393;Aufsichtskräfte - Kunsthandwerk und bildende Kunst;Supervisors in artisan craftwork and fine arts;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
93412;Berufe in der kunsthandwerklichen Keramikgestaltung - fachlich ausgerichtete Tätigkeiten;Artisans designing ceramics-skilled tasks;7314;Keramiker und verwandte Berufe;Potters and related workers;1;1;
93413;Berufe in der kunsthandwerklichen Keramikgestaltung - komplexe Spezialistentätigkeiten;Artisans designing ceramics-complex tasks;2163;Produkt- und Textildesigner;Product and garment designers;1;1;
93422;Berufe in der kunsthandwerklichen Glas-, Keram- und Porzellanmalerei - fachlich ausgerichtete Tätigkeiten;Artisans painting glassware, ceramics and porcelain-skilled tasks;7316;Schildermaler, Dekormaler, Graveure und Ätzer;Sign writers, decorative painters, engravers and etchers;1;1;
93432;Berufe in der kunsthandwerklichen Glasbläserei - fachlich ausgerichtete Tätigkeiten;Artisans working in glass blowing-skilled tasks;7315;Glasmacher, -schneider, -schleifer und -veredler;Glass makers, cutters, grinders and finishers;1;1;
93433;Berufe in der kunsthandwerklichen Glasbläserei - komplexe Spezialistentätigkeiten;Artisans working in glass blowing-complex tasks;2163;Produkt- und Textildesigner;Product and garment designers;1;1;
93493;Aufsichtskräfte - Kunsthandwerkliche Keramik- und Glasgestaltung;Supervisors in artisan craftwork using ceramics and glassware;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
93512;Berufe in der kunsthandwerklichen Metallgestaltung - fachlich ausgerichtete Tätigkeiten;Artisans working with metal-skilled tasks;7221;Grobschmiede, Hammerschmiede und Schmiedepresser;Blacksmiths, hammer smiths and forging press workers;1;1;
93513;Berufe in der kunsthandwerklichen Metallgestaltung - komplexe Spezialistentätigkeiten;Artisans working with metal-complex tasks;2163;Produkt- und Textildesigner;Product and garment designers;1;1;
93522;Berufe in der kunsthandwerklichen Schmuckwarenherstellung, Edelstein- und Edelmetallbearbeitung - fachlich ausgerichtete Tätigkeiten;Artisans producing jewellery or working with precious stones and metals-skilled tasks;7313;Schmuckwarenhersteller und Edelmetallbearbeiter;Jewellery and precious metal workers;1;1;
93523;Berufe in der kunsthandwerklichen Schmuckwarenherstellung, Edelstein- und Edelmetallbearbeitung - komplexe Spezialistentätigkeiten;Artisans producing jewellery or working with precious stones and metals-complex tasks;2163;Produkt- und Textildesigner;Product and garment designers;1;1;
93524;Berufe in der kunsthandwerklichen Schmuckwarenherstellung, Edelstein- und Edelmetallbearbeitung - hoch komplexe Tätigkeiten;Artisans producing jewellery or working with precious stones and metals-highly complex tasks;2163;Produkt- und Textildesigner;Product and garment designers;1;1;
93532;Berufe in der Gravur - fachlich ausgerichtete Tätigkeiten;Engravers-skilled tasks;7316;Schildermaler, Dekormaler, Graveure und Ätzer;Sign writers, decorative painters, engravers and etchers;1;1;
93533;Berufe in der Gravur - komplexe Spezialistentätigkeiten;Engravers-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
93542;Berufe in der Schilder- und Lichtreklameherstellung - fachlich ausgerichtete Tätigkeiten;Producers of advertising signs and illuminated advertisements-skilled tasks;7316;Schildermaler, Dekormaler, Graveure und Ätzer;Sign writers, decorative painters, engravers and etchers;1;1;
93593;Aufsichtskräfte - Kunsthandwerkliche Metallgestaltung;Supervisors of artisans working with metal;3122;Produktionsleiter bei der Herstellung von Waren;Manufacturing supervisors;1;1;
93602;Berufe im Musikinstrumentenbau (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten;Occupations in musical instrument making (without specialisation)-skilled tasks;7312;Musikinstrumentenbauer und -stimmer;Musical instrument makers and tuners;1;1;
93603;Berufe im Musikinstrumentenbau (ohne Spezialisierung) - komplexe Spezialistentätigkeiten;Occupations in musical instrument making (without specialisation)-complex tasks;3119;Material- und ingenieurtechnische Fachkräfte, anderweitig nicht genannt;Physical and engineering science technicians not elsewhere classified;1;1;
